timestamp,ip_address,port,packet_size,response_time,command_type,value_range
2025-07-29T20:33:06.752904,49.90.79.114,44818,478.4590633601084,22.6915443584123,WRITE,64.5862944926005
2025-07-29T20:33:08.752904,78.17.202.183,44818,505.2243229088427,21.84500588283615,READ,0.6180735753690714
2025-07-29T20:33:10.752904,113.192.75.156,502,481.49960949414856,28.528032374652323,READ,19.01838815383835
2025-07-29T20:33:14.752904,129.21.183.14,44818,481.64952678134773,20.416963364028692,READ,56.69676422242075
2025-07-29T20:33:18.752904,206.112.218.79,20000,542.6657637792154,28.21540737031822,WRITE,37.484916780697034
2025-07-29T20:33:22.752904,128.81.84.53,44818,445.68375191810276,11.628805487822735,WRITE,60.07761438092862
2025-07-29T20:33:23.752904,215.33.211.125,502,605.1332168476845,26.88711732238266,WRITE,41.0991979046585
2025-07-29T20:33:24.752904,113.214.68.143,20000,441.4435375177076,25.244128728611223,WRITE,22.103614048428987
2025-07-29T20:33:27.752904,17.11.36.75,44818,494.31040029714404,17.313754374832264,READ,4.508920076619627
2025-07-29T20:33:32.752904,235.177.59.98,20000,493.3304586907421,28.16843745200851,WRITE,87.68176737963579
2025-07-29T20:33:34.752904,91.178.140.184,20000,431.4765635088818,27.924210550684954,READ,57.40857714651894
2025-07-29T20:33:35.752904,90.232.229.81,20000,528.394944433799,26.855731854783052,WRITE,81.96397161224117
2025-07-29T20:33:37.752904,176.192.243.76,20000,516.9869631665954,26.17858310123947,READ,57.52726564803137
2025-07-29T20:33:41.752904,8.210.221.197,44818,522.8015325890776,12.620225136932852,READ,8.201717928762509
2025-07-29T20:33:42.752904,133.17.229.20,20000,428.5432798980761,17.648568834758645,WRITE,6.753597791765753
2025-07-29T20:33:47.752904,7.160.107.151,44818,614.7796210936019,20.229872807787196,WRITE,17.06685147066477
2025-07-29T20:33:51.752904,122.93.48.86,44818,565.4702337289498,5.761797979500848,WRITE,31.849332698891065
2025-07-29T20:33:54.752904,230.223.123.166,502,536.2392736877327,21.364551969919358,WRITE,14.483559303878224
2025-07-29T20:33:58.752904,50.214.33.234,20000,459.0634259636464,18.784606687147615,WRITE,66.28763768420507
2025-07-29T20:34:01.752904,66.195.66.114,502,520.6777258536699,18.02413554603004,WRITE,65.40883657208636
2025-07-29T20:34:04.752904,236.170.196.121,44818,479.36203704829677,20.962953088730252,WRITE,86.22733884137561
2025-07-29T20:34:08.752904,46.173.6.32,44818,497.0131113934461,18.966316795060585,READ,9.272501169320002
2025-07-29T20:34:12.752904,110.236.238.88,502,481.89729469277154,25.91699628532222,READ,90.98284767254067
2025-07-29T20:34:16.752904,36.227.251.104,20000,550.3724429125806,11.634076417308606,WRITE,87.25170755609952
2025-07-29T20:34:17.752904,175.193.214.219,20000,563.2388764660338,17.996668416646756,READ,18.916968465107264
2025-07-29T20:34:20.752904,15.51.14.102,44818,525.8347368969108,17.051284707906674,READ,11.285320237404905
2025-07-29T20:34:24.752904,30.145.149.182,44818,531.7242920524429,12.07317811650248,READ,64.18699031168735
2025-07-29T20:34:29.752904,207.252.167.183,44818,465.703755769047,21.4747148195446,READ,52.074495949740864
2025-07-29T20:34:33.752904,165.124.192.202,502,513.6920601622176,19.309588121384103,WRITE,88.45229201605272
2025-07-29T20:34:37.752904,252.25.94.213,502,522.4849586573005,7.618591046704374,READ,14.954664804345452
2025-07-29T20:34:40.752904,44.30.138.56,44818,422.9883374769422,22.188518865309746,WRITE,8.056623940422469
2025-07-29T20:34:45.752904,43.168.105.57,44818,516.1254373611466,22.761249842958062,READ,29.5426712497733
2025-07-29T20:34:46.752904,159.68.15.149,44818,442.66643544922107,28.1894985309372,READ,33.49005158099596
2025-07-29T20:34:48.752904,39.134.169.234,20000,467.50960887399043,17.213450672285493,WRITE,62.24919347237484
2025-07-29T20:34:51.752904,128.15.98.176,20000,465.82233852426737,19.848260491827425,READ,71.4441781142566
2025-07-29T20:34:54.752904,120.108.249.89,20000,482.92164489278684,15.962196725478565,WRITE,2.1899220203615455
2025-07-29T20:34:59.752904,200.240.78.182,20000,466.3609987666324,18.26176852403452,READ,29.775758004999865
2025-07-29T20:35:01.752904,67.172.117.251,502,383.7020249047119,15.74071555743517,WRITE,96.0802627357691
2025-07-29T20:35:02.752904,93.121.135.228,20000,539.6567069587782,32.25691536980952,READ,28.574125437484376
2025-07-29T20:35:05.752904,65.56.79.7,502,456.7144068367927,21.863932585621246,WRITE,69.54745727050953
2025-07-29T20:35:08.752904,108.173.81.233,44818,451.988639726856,27.25886666366474,READ,26.924560644078543
2025-07-29T20:35:10.752904,153.89.102.132,502,476.81416453215934,20.739454009644515,WRITE,97.92473544648323
2025-07-29T20:35:13.752904,211.151.37.188,20000,488.45633623322163,16.962035886373936,WRITE,62.2812970675675
2025-07-29T20:35:14.752904,132.34.126.51,20000,487.6189608894672,24.77287801833378,READ,15.78594350144391
2025-07-29T20:35:18.752904,61.245.193.88,502,511.4441010612107,18.432596642640675,WRITE,10.311983145679937
2025-07-29T20:35:23.752904,216.67.222.11,20000,482.4751348278034,24.751840940179445,READ,95.4926573839411
2025-07-29T20:35:26.752904,106.28.205.89,44818,445.2226423047046,17.96354286406809,READ,44.211339057339316
2025-07-29T20:35:27.752904,90.147.112.204,20000,481.763895889686,28.129429755046985,WRITE,58.439304742875734
2025-07-29T20:35:31.752904,172.185.187.108,502,509.55191067971356,18.01744711108752,READ,84.6999818413798
2025-07-29T20:35:35.752904,112.198.233.233,20000,508.13802799687,19.742360111825466,READ,34.03991547473346
2025-07-29T20:35:38.752904,248.206.88.66,502,488.00360293826355,19.25979158359325,WRITE,32.4910984484771
2025-07-29T20:35:42.752904,223.40.144.111,44818,500.5829981297809,23.703757026856657,WRITE,2.9120068502992758
2025-07-29T20:35:44.752904,85.55.227.99,44818,558.2646653133971,22.04214503994251,WRITE,75.09317330194733
2025-07-29T20:35:46.752904,46.19.130.72,44818,468.1045348443271,27.703144375481862,WRITE,16.375403049011982
2025-07-29T20:35:48.752904,196.61.18.85,44818,478.1726604423686,19.0627438837385,READ,26.47939462962062
2025-07-29T20:35:51.752904,133.9.182.136,44818,519.9325256424354,22.71315225530359,WRITE,62.0719348584574
2025-07-29T20:35:52.752904,170.37.128.160,502,479.8620346661033,25.703965323773662,READ,35.890990648303145
2025-07-29T20:35:54.752904,182.221.210.236,44818,554.8681089273758,21.178912110496185,READ,11.577441438761838
2025-07-29T20:35:57.752904,101.230.23.176,44818,551.6648797345325,25.42302606110731,WRITE,91.7206075409874
2025-07-29T20:36:00.752904,194.169.43.235,20000,509.9467553188107,23.004723036449036,READ,31.739408974891926
2025-07-29T20:36:01.752904,8.117.173.250,44818,426.32525965926743,32.14635667648672,READ,95.37545742008794
2025-07-29T20:36:05.752904,153.41.36.42,44818,536.4854576750565,12.736201879860893,READ,50.10476070870825
2025-07-29T20:36:08.752904,142.184.31.74,20000,489.8944135211717,21.65917575913914,READ,27.38366367552082
2025-07-29T20:36:13.752904,17.210.188.147,44818,541.5443005758518,17.038494224340305,READ,57.764029933586556
2025-07-29T20:36:16.752904,117.203.199.159,502,532.4957997164418,9.88575535822024,WRITE,48.85268146027604
2025-07-29T20:36:19.752904,133.123.6.17,502,466.9852943525275,25.71275223711102,WRITE,70.51372332980499
2025-07-29T20:36:20.752904,232.22.214.17,20000,479.41385601191166,18.028560064605454,READ,77.37526137339987
2025-07-29T20:36:23.752904,77.131.131.4,502,526.1562367186652,15.921195575460718,READ,78.26007416629294
2025-07-29T20:36:26.752904,132.109.21.167,502,504.40287309828767,15.969791282996052,WRITE,58.13750845827387
2025-07-29T20:36:30.752904,103.103.125.184,44818,596.558747600269,15.445485944311951,WRITE,3.074792678652083
2025-07-29T20:36:32.752904,57.218.215.212,502,607.4708138834034,19.617124477867875,READ,22.010957945326115
2025-07-29T20:36:35.752904,190.147.139.25,502,431.0882345212376,15.403213059048001,READ,70.95345983387728
2025-07-29T20:36:39.752904,22.103.82.138,502,525.5112484872002,19.29474203049283,READ,32.02595010702329
2025-07-29T20:36:43.752904,253.211.209.6,20000,555.8386117749928,27.02774840854951,READ,21.84099311752853
2025-07-29T20:36:45.752904,68.14.203.248,44818,495.5447110904675,23.52624297110982,READ,5.253370143264979
2025-07-29T20:36:49.752904,1.20.56.160,502,519.661659131336,18.89812395746241,WRITE,20.740407638141754
2025-07-29T20:36:52.752904,135.163.242.58,502,496.7032566522204,18.393419900557525,WRITE,33.505224427206734
2025-07-29T20:36:54.752904,48.133.244.145,44818,532.6203818080343,17.270395706021674,WRITE,49.7956191538246
2025-07-29T20:36:58.752904,111.244.94.156,20000,524.4576089572738,17.27473137760655,READ,31.776982152612533
2025-07-29T20:37:01.752904,140.178.74.105,20000,457.3725431129113,16.88730703493667,WRITE,66.45113712662341
2025-07-29T20:37:05.752904,184.122.102.231,502,426.893649881718,16.056404826341925,WRITE,25.018658897887313
2025-07-29T20:37:06.752904,20.33.67.62,502,447.05789053307814,16.522046654444804,READ,93.20731214257691
2025-07-29T20:37:10.752904,196.97.68.72,20000,494.1598463240194,16.614060617474088,READ,13.87248328126195
2025-07-29T20:37:14.752904,17.115.225.231,502,548.9225995535567,12.371959741079426,WRITE,40.53710470886086
2025-07-29T20:37:15.752904,68.84.217.100,20000,451.0592101115977,21.233587224656127,WRITE,88.53690409557373
2025-07-29T20:37:20.752904,62.190.160.77,44818,489.2230600161546,25.99457042575971,WRITE,53.05159279301323
2025-07-29T20:37:22.752904,175.197.78.85,44818,474.4597669625876,16.982347916173637,READ,21.064176169594163
2025-07-29T20:37:27.752904,243.94.50.16,20000,396.9712737470089,23.079768321662492,WRITE,70.11816063476174
2025-07-29T20:37:32.752904,22.51.203.32,502,478.23946957290667,28.695599944427677,WRITE,40.74254001173795
2025-07-29T20:37:36.752904,127.149.208.98,44818,425.16395276804667,30.447019154103167,WRITE,70.89663094670736
2025-07-29T20:37:39.752904,212.238.84.202,502,565.2647494906529,17.60014457761283,WRITE,9.551039421261386
2025-07-29T20:37:44.752904,132.93.210.11,44818,471.5440820278491,22.638308147208544,WRITE,81.42733125002806
2025-07-29T20:37:49.752904,213.198.86.231,502,534.362030792751,24.46559084844093,READ,49.81943201528385
2025-07-29T20:37:53.752904,41.2.155.170,20000,496.6438907644717,30.989056074008737,WRITE,19.282655576160423
2025-07-29T20:37:56.752904,248.78.51.34,44818,474.4671888187013,8.20898766578258,READ,62.30220703194455
2025-07-29T20:38:00.752904,128.222.7.176,44818,548.7166797784699,14.462206277934634,READ,40.74281856540294
2025-07-29T20:38:05.752904,57.249.195.87,44818,474.2620127343403,17.230071829622982,WRITE,82.1071757515589
2025-07-29T20:38:09.752904,248.64.115.243,44818,485.59495836598984,29.521654038000257,WRITE,44.97997161508438
2025-07-29T20:38:10.752904,84.220.92.18,44818,457.45200385508656,29.203392231286568,READ,61.24194000021601
2025-07-29T20:38:12.752904,104.94.8.182,502,534.8022876585663,15.56205804402224,READ,9.900300880254065
2025-07-29T20:38:13.752904,188.237.181.98,502,474.9381060017581,10.319882643838872,WRITE,50.94458484906276
2025-07-29T20:38:14.752904,118.238.36.67,502,535.8670450766649,17.54189408656493,READ,46.53647433198488
2025-07-29T20:38:19.752904,55.123.250.217,20000,554.5455776788506,12.118399080093594,READ,48.33038490072757
2025-07-29T20:38:23.752904,242.209.198.114,20000,506.4126321995732,25.431260650940416,WRITE,1.618416431193781
2025-07-29T20:38:26.752904,205.196.146.249,20000,454.4646961429252,18.293609842810135,READ,60.708883460760546
2025-07-29T20:38:29.752904,220.217.163.119,44818,514.5872385791914,19.189708698781374,READ,72.6313964260301
2025-07-29T20:38:34.752904,186.20.246.19,502,479.52456426265735,23.25976304860957,WRITE,47.5552844711717
2025-07-29T20:38:35.752904,12.171.49.136,44818,396.3394715248673,11.078915315475118,WRITE,29.86190463758308
2025-07-29T20:38:40.752904,89.179.137.63,44818,415.2898372066656,16.913584387468966,WRITE,54.91486016843554
2025-07-29T20:38:44.752904,125.25.10.230,20000,440.1792007194906,22.87971194560993,READ,13.759917963927382
2025-07-29T20:38:47.752904,46.116.235.25,502,571.6765763576904,23.999665024789447,WRITE,82.70177850258044
2025-07-29T20:38:49.752904,76.227.76.29,44818,455.5632848061922,16.022542251500766,READ,29.18672697801221
2025-07-29T20:38:53.752904,238.219.31.54,44818,545.753820903546,14.474878364546727,WRITE,80.71245911745147
2025-07-29T20:38:55.752904,211.154.124.90,20000,492.18503546211826,20.708313896114415,READ,12.100366952738451
2025-07-29T20:38:59.752904,209.174.100.239,20000,471.12675276383845,27.1907672195265,READ,71.70394037658725
2025-07-29T20:39:04.752904,233.26.75.61,20000,515.4076520097813,25.65665348951658,READ,15.873488263408897
2025-07-29T20:39:08.752904,20.95.151.171,20000,552.0436580850115,21.49287092038125,READ,19.453321042392314
2025-07-29T20:39:09.752904,222.131.175.195,502,486.1084853286568,21.98686818709046,READ,91.52436300374453
2025-07-29T20:39:12.752904,127.100.220.250,44818,471.14438987457845,20.632174786123617,READ,51.32842795154615
2025-07-29T20:39:14.752904,45.237.14.18,502,492.8308593815477,17.564594969494184,READ,69.65394702117025
2025-07-29T20:39:18.752904,133.64.32.132,502,521.247585578938,16.61805289206463,WRITE,21.873379724498264
2025-07-29T20:39:22.752904,251.164.92.36,502,438.6815819518003,23.142888692512713,READ,95.86764655835567
2025-07-29T20:39:27.752904,63.92.41.207,20000,512.4127614446186,25.84031646219924,WRITE,39.893559853409634
2025-07-29T20:39:28.752904,180.187.46.45,502,541.738471763998,16.218386188243763,READ,40.72542657033624
2025-07-29T20:39:30.752904,100.211.48.132,44818,521.6279204984194,21.40380654778606,READ,82.12091568693832
2025-07-29T20:39:35.752904,178.235.233.12,20000,492.45238929994724,19.905680080472752,WRITE,0.890072758048599
2025-07-29T20:39:38.752904,2.47.125.227,502,506.13470133572685,19.864561302804283,READ,61.936634245959574
2025-07-29T20:39:41.752904,167.163.119.224,502,520.287322146131,19.936029969192045,WRITE,99.6196362970814
2025-07-29T20:39:43.752904,89.176.69.82,20000,459.2321023519668,16.837523241508286,WRITE,84.44526797166012
2025-07-29T20:39:46.752904,193.127.115.167,20000,478.97668984795126,21.467577843099576,READ,79.87092870152595
2025-07-29T20:39:48.752904,85.217.150.154,502,500.9614859235135,12.345152646060345,WRITE,84.19082641671694
2025-07-29T20:39:49.752904,82.220.230.225,44818,484.83000138227106,18.208795573409535,WRITE,35.1254021615451
2025-07-29T20:39:52.752904,34.145.234.193,20000,517.942764682748,18.024094382975974,READ,91.84234190123821
2025-07-29T20:39:56.752904,251.238.122.239,502,551.9538032764646,10.305019575421676,READ,37.67637369115641
2025-07-29T20:39:59.752904,119.159.176.104,44818,485.0489444965798,16.38490897300153,WRITE,47.84419375442972
2025-07-29T20:40:04.752904,249.172.179.163,502,461.45228312540587,26.133306392691885,READ,59.861221617309866
2025-07-29T20:40:06.752904,9.106.115.236,44818,484.8409161939053,17.631256935172495,WRITE,64.84109308601708
2025-07-29T20:40:07.752904,181.219.187.231,20000,415.3257861157881,20.354468915458682,READ,22.518125106935972
2025-07-29T20:40:11.752904,177.186.209.67,20000,512.572165514207,10.715531083524192,WRITE,18.760408796673524
2025-07-29T20:40:15.752904,36.146.231.222,20000,526.637749146752,20.07509076304489,READ,71.36808817062281
2025-07-29T20:40:20.752904,118.228.254.1,44818,475.03081599185373,27.816551897734957,READ,6.725419717851267
2025-07-29T20:40:21.752904,92.17.10.76,44818,469.7506679834726,22.23026644707065,READ,55.523488467821025
2025-07-29T20:40:22.752904,136.240.13.189,44818,447.73996318827386,24.54385235154997,WRITE,61.27061599283445
2025-07-29T20:40:26.752904,13.19.183.84,44818,543.7828133460911,10.062147694209159,READ,34.21390604375355
2025-07-29T20:40:27.752904,143.192.25.7,20000,484.7491109514386,20.802343818331256,WRITE,10.337298064356226
2025-07-29T20:40:28.752904,13.182.126.254,502,586.8821142299821,28.89789774223885,READ,52.89232609014133
2025-07-29T20:40:32.752904,163.171.215.20,502,445.91720636522604,17.679436973487014,READ,39.3629747169478
2025-07-29T20:40:37.752904,50.63.195.14,20000,502.78623696402116,30.19417686486378,WRITE,21.323224262116057
2025-07-29T20:40:41.752904,57.111.39.45,44818,439.0254174443983,18.749324925425697,READ,10.70770195995282
2025-07-29T20:40:44.752904,82.147.64.163,502,504.7035221463931,21.055580601219024,WRITE,85.80968792241895
2025-07-29T20:40:47.752904,147.53.55.45,20000,515.5542017265855,25.60705004196475,WRITE,54.352311029839704
2025-07-29T20:40:50.752904,191.163.96.139,502,539.9394214648757,15.932783374439108,WRITE,18.972723952678738
2025-07-29T20:40:53.752904,49.54.254.227,502,448.3034729999933,25.36822101185221,WRITE,83.34754396764458
2025-07-29T20:40:57.752904,168.203.156.13,502,483.3358710182303,22.16643744195032,WRITE,47.30901224156765
2025-07-29T20:40:58.752904,126.227.143.105,44818,485.2660964562403,14.137927491799026,READ,6.754070588763195
2025-07-29T20:40:59.752904,27.174.51.52,44818,552.970529663218,25.67412676542149,READ,48.62485427313199
2025-07-29T20:41:04.752904,150.152.59.27,20000,457.10295655262075,20.73365847305465,WRITE,46.88984412088936
2025-07-29T20:41:06.752904,173.126.157.184,20000,506.12149551247535,18.36639820643069,READ,72.1062548179832
2025-07-29T20:41:10.752904,3.75.249.209,44818,520.2704532847201,27.150738130509236,WRITE,40.361708759432304
2025-07-29T20:41:12.752904,37.193.250.160,502,611.7247267780098,16.61906132893751,WRITE,84.73290093915153
2025-07-29T20:41:17.752904,240.23.8.231,502,505.67325414669415,15.410022563271308,READ,95.55065482009334
2025-07-29T20:41:18.752904,59.30.154.101,20000,532.4719917694022,12.072581600882774,WRITE,70.65785362128749
2025-07-29T20:41:22.752904,50.152.78.149,44818,478.6385732156565,21.854995360057217,READ,41.58861514413752
2025-07-29T20:41:27.752904,120.129.116.37,502,555.0696159508469,21.582530013193733,READ,95.60540476333601
2025-07-29T20:41:31.752904,162.159.22.199,20000,548.2397167093328,16.468788295318124,READ,77.12936838549082
2025-07-29T20:41:36.752904,62.102.49.128,20000,497.87464616218074,15.9362311263445,WRITE,3.089181345816494
2025-07-29T20:41:39.752904,177.24.250.112,20000,515.7228094506796,15.328322336716028,WRITE,4.081240806220865
2025-07-29T20:41:43.752904,236.117.252.202,502,427.45342571514465,16.714681077320733,READ,30.559670315112907
2025-07-29T20:41:46.752904,95.24.226.22,44818,444.83669372943655,18.894061887963584,WRITE,58.79193167512259
2025-07-29T20:41:48.752904,207.17.204.89,502,573.654666586972,13.770283289665294,WRITE,74.98678590806206
2025-07-29T20:41:51.752904,35.204.252.189,44818,591.4083143155553,13.700541619390268,WRITE,54.17552054291143
2025-07-29T20:41:55.752904,80.158.123.161,20000,475.86365302514366,28.648319243351438,READ,8.930882831177922
2025-07-29T20:41:59.752904,21.167.183.139,44818,493.5574281220206,17.44331337432964,READ,6.5920956683427345
2025-07-29T20:42:04.752904,254.167.185.178,502,526.7930950817652,17.58498443728879,READ,8.983510112364002
2025-07-29T20:42:07.752904,54.229.208.59,20000,605.5853956605517,14.961494368544546,READ,29.84642061878273
2025-07-29T20:42:11.752904,143.119.170.239,502,531.9746602187564,28.9851919849699,WRITE,50.237204876951665
2025-07-29T20:42:13.752904,235.50.1.126,44818,477.56870236076816,28.10102528922846,WRITE,11.782484977400964
2025-07-29T20:42:17.752904,230.95.29.10,502,452.33405303537836,37.14717839756439,WRITE,89.242198126659
2025-07-29T20:42:18.752904,70.103.87.207,502,511.7676121914833,23.298379012333424,READ,19.879222799333395
2025-07-29T20:42:20.752904,134.183.1.138,502,479.5089176283844,10.76846552178045,READ,37.51690764929055
2025-07-29T20:42:21.752904,150.36.192.121,20000,489.0449612805506,23.355989988875006,READ,24.194233444306878
2025-07-29T20:42:22.752904,135.76.228.215,44818,554.0640949346354,30.333174761002798,READ,22.561008441738583
2025-07-29T20:42:24.752904,230.180.146.194,20000,383.9102739398602,19.19221485799699,WRITE,87.85581439157501
2025-07-29T20:42:26.752904,2.31.128.150,44818,475.5417256522124,22.89482644813529,READ,65.72484244507744
2025-07-29T20:42:31.752904,50.41.6.150,44818,431.468859036936,18.840054922305473,READ,22.24415689913193
2025-07-29T20:42:35.752904,5.59.116.99,502,383.9855023869234,19.380811558764954,READ,63.06714305145111
2025-07-29T20:42:38.752904,38.34.107.117,20000,519.1849916333049,25.56195638292489,WRITE,52.82918050158712
2025-07-29T20:42:39.752904,113.97.228.63,502,528.4621628820114,16.1035339606151,WRITE,18.779259618960587
2025-07-29T20:42:44.752904,97.230.30.190,44818,467.28211826318613,22.184520572253167,WRITE,94.35509613037242
2025-07-29T20:42:46.752904,86.47.27.157,20000,500.9174426526821,24.320664680891657,WRITE,13.419788005271304
2025-07-29T20:42:51.752904,122.204.35.158,502,512.9871107883915,23.546082255836456,READ,51.89614124241857
2025-07-29T20:42:56.752904,69.108.143.5,44818,490.83813710700485,25.61090223779992,READ,68.88975051476214
2025-07-29T20:43:00.752904,34.197.153.218,502,399.477998312309,18.06187720394102,READ,51.42884194903677
2025-07-29T20:43:03.752904,43.88.188.230,44818,584.6242221591365,15.585959727846443,READ,15.377696528167528
2025-07-29T20:43:08.752904,6.184.217.75,20000,480.6810575597992,8.750027153049238,WRITE,93.56528157085549
2025-07-29T20:43:10.752904,69.62.4.132,44818,487.19342207886865,17.589853363593726,READ,26.910730884591494
2025-07-29T20:43:13.752904,112.12.187.222,44818,514.1667351957824,25.683163914854095,WRITE,35.36693807283757
2025-07-29T20:43:17.752904,155.232.72.76,44818,438.32347274296785,20.895470090938446,WRITE,17.49618641939088
2025-07-29T20:43:18.752904,125.146.160.183,44818,501.36853419362825,20.039268847213812,READ,3.228359481705212
2025-07-29T20:43:21.752904,43.18.16.58,20000,449.0265633427137,13.822879166087013,WRITE,22.491276542898973
2025-07-29T20:43:22.752904,68.60.207.148,44818,500.9450838573392,19.621328225610824,WRITE,97.3208009303037
2025-07-29T20:43:23.752904,59.34.31.124,44818,431.08855583237624,21.593483343234,WRITE,86.13481935284243
2025-07-29T20:43:27.752904,233.217.192.4,44818,526.6849645587802,15.681526843386067,READ,9.863421413877727
2025-07-29T20:43:29.752904,249.73.239.17,20000,509.29671685275304,14.898532450186082,WRITE,36.90567612239492
2025-07-29T20:43:33.752904,170.205.82.201,20000,525.3981087038972,20.55932166856566,WRITE,3.661399533841747
2025-07-29T20:43:37.752904,178.109.141.130,502,499.25725698243014,18.15166092914343,WRITE,19.903100142581753
2025-07-29T20:43:39.752904,70.16.59.132,44818,508.2125016963245,17.455420121972104,READ,11.745702166538907
2025-07-29T20:43:40.752904,67.10.95.98,502,458.72807610722754,20.256719302167625,WRITE,87.00948649150283
2025-07-29T20:43:42.752904,85.140.227.31,44818,443.37450932978214,21.697689003080487,WRITE,6.414572712896039
2025-07-29T20:43:47.752904,169.171.195.96,502,479.52886180322514,19.68273413519555,READ,94.53680910383687
2025-07-29T20:43:52.752904,169.54.132.190,502,533.3405500479893,16.626291782003243,WRITE,98.20783552907429
2025-07-29T20:43:56.752904,160.231.91.189,502,468.49136281582355,18.681387292882018,WRITE,19.53192085997274
2025-07-29T20:43:58.752904,254.129.4.43,502,429.7339936253985,18.214056629229724,READ,13.5180665720401
2025-07-29T20:44:00.752904,196.115.169.200,502,511.68861348084846,22.166776092340054,READ,72.96249521871843
2025-07-29T20:44:01.752904,246.43.52.18,20000,596.149135848647,16.5449815636135,READ,94.94646137736493
2025-07-29T20:44:03.752904,188.45.121.2,20000,442.3494756416894,19.366953417583492,READ,39.11291161633489
2025-07-29T20:44:05.752904,147.78.245.243,44818,511.9438704875361,24.952587748671434,WRITE,27.777131301512405
2025-07-29T20:44:06.752904,121.81.11.111,20000,562.51732861037,28.11482233775249,READ,53.12823006655133
2025-07-29T20:44:08.752904,173.204.191.94,20000,539.2513408260882,16.500538739248768,READ,53.73073719280562
2025-07-29T20:44:12.752904,164.10.26.24,44818,455.5158508483654,20.130419992506692,READ,94.17984859201127
2025-07-29T20:44:14.752904,201.82.114.146,20000,521.3459375252988,27.877344537025316,WRITE,98.84322313209161
2025-07-29T20:44:17.752904,66.1.56.175,44818,447.10702921138744,15.619100480071,WRITE,6.96834355065069
2025-07-29T20:44:18.752904,250.152.179.254,20000,555.2911466807096,20.446138890062063,READ,79.43490436948672
2025-07-29T20:44:22.752904,64.128.194.130,44818,490.4618467294871,23.743579634610434,WRITE,60.199859510327144
2025-07-29T20:44:26.752904,60.31.108.153,20000,509.1390618021958,21.427915284364722,READ,95.41239061527659
2025-07-29T20:44:30.752904,213.132.184.39,20000,448.5365469090825,21.28263517205621,WRITE,17.66846534107238
2025-07-29T20:44:32.752904,200.8.43.61,502,597.8145549652027,20.23895734700713,WRITE,21.355224840607335
2025-07-29T20:44:36.752904,48.33.45.54,44818,483.43948448213007,22.03412182357063,WRITE,61.76619218154441
2025-07-29T20:44:40.752904,47.162.78.118,502,421.5320410617515,17.533302477548077,READ,26.92577463021941
2025-07-29T20:44:44.752904,234.135.219.213,20000,475.2474087625615,24.018130116496074,READ,2.946224058836544
2025-07-29T20:44:46.752904,240.48.131.36,502,500.6645140172778,26.792041681162676,READ,55.798095464139465
2025-07-29T20:44:47.752904,236.18.25.115,502,448.7697842859951,14.024466772673998,READ,94.4158708007651
2025-07-29T20:44:50.752904,75.164.120.116,502,510.8687739210766,12.624022060573564,READ,55.10941528517526
2025-07-29T20:44:55.752904,80.159.37.101,502,431.22273030762165,15.164392184941084,READ,22.168597741684472
2025-07-29T20:45:00.752904,91.122.235.198,44818,502.1450460627568,14.94706703242685,WRITE,95.76194234784168
2025-07-29T20:45:01.752904,42.240.156.183,20000,476.2904001717639,21.927221680453812,WRITE,70.36084833706113
2025-07-29T20:45:02.752904,66.18.225.33,44818,428.97352160798255,25.088581507154267,READ,4.288947944026955
2025-07-29T20:45:04.752904,45.47.31.55,44818,537.1730466309943,22.726301213984023,WRITE,9.607852953745244
2025-07-29T20:45:07.752904,238.144.115.85,20000,479.7532605752957,21.615847225406096,WRITE,17.692366272888073
2025-07-29T20:45:11.752904,28.42.90.39,44818,453.46752173935886,25.209428078861798,READ,65.82688618141566
2025-07-29T20:45:15.752904,77.193.91.43,502,511.15632528324545,27.71207346508203,WRITE,68.63270654435712
2025-07-29T20:45:16.752904,61.71.6.102,20000,516.4455391190648,24.954031612576244,READ,38.83639083456609
2025-07-29T20:45:18.752904,97.156.17.221,20000,506.62314592763136,16.57975993083138,WRITE,89.30560951735515
2025-07-29T20:45:22.752904,105.131.82.151,44818,539.3132032310858,11.3093875454039,WRITE,52.03757671918754
2025-07-29T20:45:26.752904,227.199.24.212,20000,501.9393699317114,26.31761155669077,WRITE,90.33121360463954
2025-07-29T20:45:31.752904,36.207.54.85,44818,519.65762180158,23.925341694231943,READ,56.55621534347453
2025-07-29T20:45:33.752904,116.182.133.199,44818,361.79704413616673,25.79741768101492,READ,12.900163319888748
2025-07-29T20:45:35.752904,249.151.243.146,44818,482.8578849239494,19.737228186788343,WRITE,35.41786640009508
2025-07-29T20:45:38.752904,22.141.133.242,20000,473.2963419179231,20.921295001733945,WRITE,76.22092042451213
2025-07-29T20:45:43.752904,62.6.231.217,502,550.1389403981846,19.477459186509765,WRITE,56.068475034522855
2025-07-29T20:45:45.752904,64.23.168.156,502,601.0478305751475,23.024856812726572,READ,79.07851400745899
2025-07-29T20:45:48.752904,123.50.216.76,502,480.4824583824881,16.428174797431012,READ,87.03658103302816
2025-07-29T20:45:50.752904,125.233.11.90,44818,475.52658190187407,19.269009235357284,WRITE,56.99645072910759
2025-07-29T20:45:55.752904,101.138.74.158,502,510.68983177890493,16.721920871538416,READ,49.408204799933245
2025-07-29T20:46:00.752904,24.145.151.114,20000,411.42824443081145,20.60361954120217,READ,68.44423911978208
